id,round,treatmentname,value,guess,highgroup,mean_theory,var_theory,alpha,bias,signal,alpha_i,bias_i,signal_i,diff,mse
112.0,48,SignalFirst,71,65.0,1.0,60.0,100.0,0.14315408,0.5003351,65.25143,0.014145766,-0.06459093,65.13726,-6.0,88.13333
112.0,49,SignalFirst,43,20.0,0.0,40.0,100.0,0.18763077,-0.8753817,16.45822,0.16463965,-3.6063564,20.375362,-23.0,88.13333
112.0,50,SignalFirst,72,70.0,1.0,60.0,100.0,0.14315408,0.5003351,71.086784,0.014145766,-0.06459093,70.20901,-2.0,88.13333
112.0,51,SignalFirst,34,30.0,0.0,40.0,100.0,0.18763077,-0.8753817,28.767893,0.16463965,-3.6063564,32.346245,-4.0,88.13333
112.0,52,SignalFirst,46,65.0,0.0,40.0,100.0,0.18763077,-0.8753817,71.85175,0.16463965,-3.6063564,74.24433,19.0,88.13333
112.0,53,SignalFirst,72,60.0,1.0,60.0,100.0,0.14315408,0.5003351,59.416073,0.014145766,-0.06459093,60.065517,-12.0,88.13333
112.0,54,SignalFirst,30,25.0,0.0,40.0,100.0,0.18763077,-0.8753817,22.613056,0.16463965,-3.6063564,26.360804,-5.0,88.13333
112.0,55,SignalFirst,68,65.0,1.0,60.0,100.0,0.14315408,0.5003351,65.25143,0.014145766,-0.06459093,65.13726,-3.0,88.13333
112.0,56,SignalFirst,32,30.0,0.0,40.0,100.0,0.18763077,-0.8753817,28.767893,0.16463965,-3.6063564,32.346245,-2.0,88.13333
112.0,57,SignalFirst,44,30.0,1.0,60.0,100.0,0.14315408,0.5003351,24.403944,0.014145766,-0.06459093,29.635056,-14.0,88.13333
112.0,58,SignalFirst,35,30.0,0.0,40.0,100.0,0.18763077,-0.8753817,28.767893,0.16463965,-3.6063564,32.346245,-5.0,88.13333
112.0,59,SignalFirst,50,50.0,0.0,40.0,100.0,0.18763077,-0.8753817,53.38724,0.16463965,-3.6063564,56.28801,0.0,88.13333
112.0,60,SignalFirst,52,55.0,0.0,40.0,100.0,0.18763077,-0.8753817,59.542076,0.16463965,-3.6063564,62.27345,3.0,88.13333
112.0,61,SignalFirst,44,55.0,0.0,40.0,100.0,0.18763077,-0.8753817,59.542076,0.16463965,-3.6063564,62.27345,11.0,88.13333
112.0,62,SignalFirst,37,35.0,0.0,40.0,100.0,0.18763077,-0.8753817,34.92273,0.16463965,-3.6063564,38.331684,-2.0,88.13333
112.0,63,SignalFirst,64,45.0,1.0,60.0,100.0,0.14315408,0.5003351,41.910007,0.014145766,-0.06459093,44.85029,-19.0,88.13333
112.0,64,SignalFirst,35,35.0,0.0,40.0,100.0,0.18763077,-0.8753817,34.92273,0.16463965,-3.6063564,38.331684,0.0,88.13333
112.0,65,SignalFirst,62,67.0,1.0,60.0,100.0,0.14315408,0.5003351,67.58557,0.014145766,-0.06459093,67.16596,5.0,88.13333
112.0,66,SignalFirst,65,70.0,1.0,60.0,100.0,0.14315408,0.5003351,71.086784,0.014145766,-0.06459093,70.20901,5.0,88.13333
112.0,67,SignalFirst,28,40.0,0.0,40.0,100.0,0.18763077,-0.8753817,41.077568,0.16463965,-3.6063564,44.317127,12.0,88.13333
112.0,68,SignalFirst,59,60.0,1.0,60.0,100.0,0.14315408,0.5003351,59.416073,0.014145766,-0.06459093,60.065517,1.0,88.13333
112.0,69,SignalFirst,38,30.0,0.0,40.0,100.0,0.18763077,-0.8753817,28.767893,0.16463965,-3.6063564,32.346245,-8.0,88.13333
112.0,70,SignalFirst,51,65.0,0.0,40.0,100.0,0.18763077,-0.8753817,71.85175,0.16463965,-3.6063564,74.24433,14.0,88.13333
112.0,71,SignalFirst,38,45.0,0.0,40.0,100.0,0.18763077,-0.8753817,47.232403,0.16463965,-3.6063564,50.302567,7.0,88.13333
112.0,72,SignalFirst,38,45.0,1.0,60.0,100.0,0.14315408,0.5003351,41.910007,0.014145766,-0.06459093,44.85029,7.0,88.13333
112.0,73,SignalFirst,48,55.0,1.0,60.0,100.0,0.14315408,0.5003351,53.58072,0.014145766,-0.06459093,54.993774,7.0,88.13333
112.0,74,SignalFirst,74,75.0,1.0,60.0,100.0,0.14315408,0.5003351,76.922134,0.014145766,-0.06459093,75.28075,1.0,88.13333
112.0,75,SignalFirst,29,30.0,0.0,40.0,100.0,0.18763077,-0.8753817,28.767893,0.16463965,-3.6063564,32.346245,1.0,88.13333
113.0,1,NoGroup,47,65.0,0.0,50.0,200.0,-0.002989718,-0.49545118,65.449265,-0.4695398,11.192208,52.591145,18.0,112.56
113.0,2,NoGroup,27,27.0,0.0,50.0,200.0,-0.002989718,-0.49545118,27.562532,-0.4695398,11.192208,26.73271,0.0,112.56
113.0,3,NoGroup,36,59.0,0.0,50.0,200.0,-0.002989718,-0.49545118,59.467148,-0.4695398,11.192208,48.508236,23.0,112.56
113.0,4,NoGroup,44,65.0,0.0,50.0,200.0,-0.002989718,-0.49545118,65.449265,-0.4695398,11.192208,52.591145,21.0,112.56
113.0,5,NoGroup,34,55.0,0.0,50.0,200.0,-0.002989718,-0.49545118,55.47907,-0.4695398,11.192208,45.786293,21.0,112.56
113.0,6,NoGroup,38,44.0,0.0,50.0,200.0,-0.002989718,-0.49545118,44.51186,-0.4695398,11.192208,38.300957,6.0,112.56
113.0,7,NoGroup,22,19.0,0.0,50.0,200.0,-0.002989718,-0.49545118,19.58638,-0.4695398,11.192208,21.28883,-3.0,112.56
113.0,8,NoGroup,43,55.0,0.0,50.0,200.0,-0.002989718,-0.49545118,55.47907,-0.4695398,11.192208,45.786293,12.0,112.56
113.0,9,NoGroup,31,31.0,0.0,50.0,200.0,-0.002989718,-0.49545118,31.55061,-0.4695398,11.192208,29.45465,0.0,112.56
113.0,10,NoGroup,35,39.0,0.0,50.0,200.0,-0.002989718,-0.49545118,39.526764,-0.4695398,11.192208,34.898533,4.0,112.56
113.0,11,NoGroup,50,72.0,1.0,50.0,200.0,-0.018916693,-0.21652126,71.80406,-0.118665814,4.41501,65.71961,22.0,112.56
113.0,12,NoGroup,45,51.0,0.0,50.0,200.0,-0.002989718,-0.49545118,51.490993,-0.4695398,11.192208,43.064354,6.0,112.56
113.0,13,NoGroup,61,71.0,1.0,50.0,200.0,-0.018916693,-0.21652126,70.822624,-0.118665814,4.41501,64.82569,10.0,112.56
113.0,14,NoGroup,59,71.0,1.0,50.0,200.0,-0.018916693,-0.21652126,70.822624,-0.118665814,4.41501,64.82569,12.0,112.56
113.0,15,NoGroup,30,22.0,0.0,50.0,200.0,-0.002989718,-0.49545118,22.577436,-0.4695398,11.192208,23.330284,-8.0,112.56
113.0,16,NoGroup,46,56.0,1.0,50.0,200.0,-0.018916693,-0.21652126,56.10111,-0.118665814,4.41501,51.41686,10.0,112.56
113.0,17,NoGroup,37,39.0,0.0,50.0,200.0,-0.002989718,-0.49545118,39.526764,-0.4695398,11.192208,34.898533,2.0,112.56
113.0,18,NoGroup,35,43.0,0.0,50.0,200.0,-0.002989718,-0.49545118,43.51484,-0.4695398,11.192208,37.620472,8.0,112.56
113.0,19,NoGroup,32,33.0,0.0,50.0,200.0,-0.002989718,-0.49545118,33.544647,-0.4695398,11.192208,30.81562,1.0,112.56
113.0,20,NoGroup,72,86.0,1.0,50.0,200.0,-0.018916693,-0.21652126,85.54414,-0.118665814,4.41501,78.23452,14.0,112.56
113.0,21,NoGroup,37,58.0,0.0,50.0,200.0,-0.002989718,-0.49545118,58.470127,-0.4695398,11.192208,47.82775,21.0,112.56
113.0,22,NoGroup,76,89.0,1.0,50.0,200.0,-0.018916693,-0.21652126,88.48845,-0.118665814,4.41501,80.91628,13.0,112.56
113.0,23,NoGroup,55,71.0,0.0,50.0,200.0,-0.002989718,-0.49545118,71.43137,-0.4695398,11.192208,56.674057,16.0,112.56
113.0,24,NoGroup,65,67.0,1.0,50.0,200.0,-0.018916693,-0.21652126,66.89689,-0.118665814,4.41501,61.25,2.0,112.56
113.0,25,NoGroup,40,44.0,0.0,50.0,200.0,-0.002989718,-0.49545118,44.51186,-0.4695398,11.192208,38.300957,4.0,112.56
113.0,26,NoGroup,58,65.0,1.0,50.0,200.0,-0.018916693,-0.21652126,64.93402,-0.118665814,4.41501,59.462154,7.0,112.56
113.0,27,NoGroup,42,53.0,0.0,50.0,200.0,-0.002989718,-0.49545118,53.48503,-0.4695398,11.192208,44.425323,11.0,112.56
113.0,28,NoGroup,45,53.0,0.0,50.0,200.0,-0.002989718,-0.49545118,53.48503,-0.4695398,11.192208,44.425323,8.0,112.56
113.0,29,NoGroup,60,68.0,1.0,50.0,200.0,-0.018916693,-0.21652126,67.87832,-0.118665814,4.41501,62.14392,8.0,112.56
113.0,30,NoGroup,40,55.0,0.0,50.0,200.0,-0.002989718,-0.49545118,55.47907,-0.4695398,11.192208,45.786293,15.0,112.56
113.0,31,NoGroup,43,39.0,0.0,50.0,200.0,-0.002989718,-0.49545118,39.526764,-0.4695398,11.192208,34.898533,-4.0,112.56
113.0,32,NoGroup,36,40.0,0.0,50.0,200.0,-0.002989718,-0.49545118,40.52378,-0.4695398,11.192208,35.579018,4.0,112.56
113.0,33,NoGroup,30,27.0,0.0,50.0,200.0,-0.002989718,-0.49545118,27.562532,-0.4695398,11.192208,26.73271,-3.0,112.56
113.0,34,NoGroup,48,61.0,0.0,50.0,200.0,-0.002989718,-0.49545118,61.461185,-0.4695398,11.192208,49.869205,13.0,112.56
113.0,35,NoGroup,65,71.0,1.0,50.0,200.0,-0.018916693,-0.21652126,70.822624,-0.118665814,4.41501,64.82569,6.0,112.56
113.0,36,NoGroup,39,23.0,0.0,50.0,200.0,-0.002989718,-0.49545118,23.574455,-0.4695398,11.192208,24.010769,-16.0,112.56
113.0,37,NoGroup,57,60.0,0.0,50.0,200.0,-0.002989718,-0.49545118,60.464165,-0.4695398,11.192208,49.18872,3.0,112.56
113.0,38,NoGroup,28,28.0,0.0,50.0,200.0,-0.002989718,-0.49545118,28.559551,-0.4695398,11.192208,27.413195,0.0,112.56
113.0,39,NoGroup,42,49.0,0.0,50.0,200.0,-0.002989718,-0.49545118,49.496956,-0.4695398,11.192208,41.703384,7.0,112.56
113.0,40,NoGroup,38,50.0,0.0,50.0,200.0,-0.002989718,-0.49545118,50.493973,-0.4695398,11.192208,42.38387,12.0,112.56
113.0,41,NoGroup,58,67.0,1.0,50.0,200.0,-0.018916693,-0.21652126,66.89689,-0.118665814,4.41501,61.25,9.0,112.56
113.0,42,NoGroup,25,18.0,0.0,50.0,200.0,-0.002989718,-0.49545118,18.58936,-0.4695398,11.192208,20.608343,-7.0,112.56
113.0,43,NoGroup,79,86.0,1.0,50.0,200.0,-0.018916693,-0.21652126,85.54414,-0.118665814,4.41501,78.23452,7.0,112.56
113.0,44,NoGroup,62,67.0,1.0,50.0,200.0,-0.018916693,-0.21652126,66.89689,-0.118665814,4.41501,61.25,5.0,112.56
113.0,45,NoGroup,54,64.0,0.0,50.0,200.0,-0.002989718,-0.49545118,64.45224,-0.4695398,11.192208,51.91066,10.0,112.56
113.0,46,NoGroup,64,43.0,1.0,50.0,200.0,-0.018916693,-0.21652126,43.34246,-0.118665814,4.41501,39.79587,-21.0,112.56
113.0,47,NoGroup,42,24.0,1.0,50.0,200.0,-0.018916693,-0.21652126,24.695204,-0.118665814,4.41501,22.811354,-18.0,112.56
113.0,48,NoGroup,37,33.0,0.0,50.0,200.0,-0.002989718,-0.49545118,33.544647,-0.4695398,11.192208,30.81562,-4.0,112.56
113.0,49,NoGroup,51,61.0,0.0,50.0,200.0,-0.002989718,-0.49545118,61.461185,-0.4695398,11.192208,49.869205,10.0,112.56
113.0,50,NoGroup,27,19.0,0.0,50.0,200.0,-0.002989718,-0.49545118,19.58638,-0.4695398,11.192208,21.28883,-8.0,112.56
113.0,51,NoGroup,71,66.0,1.0,50.0,200.0,-0.018916693,-0.21652126,65.91545,-0.118665814,4.41501,60.35608,-5.0,112.56
113.0,52,NoGroup,81,88.0,1.0,50.0,200.0,-0.018916693,-0.21652126,87.50701,-0.118665814,4.41501,80.02236,7.0,112.56
113.0,53,NoGroup,37,46.0,0.0,50.0,200.0,-0.002989718,-0.49545118,46.505898,-0.4695398,11.192208,39.661926,9.0,112.56
113.0,54,NoGroup,56,63.0,1.0,50.0,200.0,-0.018916693,-0.21652126,62.97115,-0.118665814,4.41501,57.674313,7.0,112.56
113.0,55,NoGroup,66,70.0,1.0,50.0,200.0,-0.018916693,-0.21652126,69.841194,-0.118665814,4.41501,63.931767,4.0,112.56
113.0,56,NoGroup,37,33.0,0.0,50.0,200.0,-0.002989718,-0.49545118,33.544647,-0.4695398,11.192208,30.81562,-4.0,112.56
113.0,57,NoGroup,56,66.0,1.0,50.0,200.0,-0.018916693,-0.21652126,65.91545,-0.118665814,4.41501,60.35608,10.0,112.56
113.0,58,NoGroup,38,49.0,0.0,50.0,200.0,-0.002989718,-0.49545118,49.496956,-0.4695398,11.192208,41.703384,11.0,112.56
113.0,59,NoGroup,35,45.0,0.0,50.0,200.0,-0.002989718,-0.49545118,45.508877,-0.4695398,11.192208,38.98144,10.0,112.56
113.0,60,NoGroup,65,72.0,1.0,50.0,200.0,-0.018916693,-0.21652126,71.80406,-0.118665814,4.41501,65.71961,7.0,112.56
113.0,61,NoGroup,62,69.0,0.0,50.0,200.0,-0.002989718,-0.49545118,69.43734,-0.4695398,11.192208,55.313087,7.0,112.56
113.0,62,NoGroup,36,49.0,0.0,50.0,200.0,-0.002989718,-0.49545118,49.496956,-0.4695398,11.192208,41.703384,13.0,112.56
113.0,63,NoGroup,31,28.0,0.0,50.0,200.0,-0.002989718,-0.49545118,28.559551,-0.4695398,11.192208,27.413195,-3.0,112.56
113.0,64,NoGroup,40,52.0,0.0,50.0,200.0,-0.002989718,-0.49545118,52.488014,-0.4695398,11.192208,43.74484,12.0,112.56
113.0,65,NoGroup,26,23.0,0.0,50.0,200.0,-0.002989718,-0.49545118,23.574455,-0.4695398,11.192208,24.010769,-3.0,112.56
113.0,66,NoGroup,42,46.0,0.0,50.0,200.0,-0.002989718,-0.49545118,46.505898,-0.4695398,11.192208,39.661926,4.0,112.56
113.0,67,NoGroup,25,18.0,0.0,50.0,200.0,-0.002989718,-0.49545118,18.58936,-0.4695398,11.192208,20.608343,-7.0,112.56
113.0,68,NoGroup,51,61.0,0.0,50.0,200.0,-0.002989718,-0.49545118,61.461185,-0.4695398,11.192208,49.869205,10.0,112.56
113.0,69,NoGroup,33,32.0,0.0,50.0,200.0,-0.002989718,-0.49545118,32.54763,-0.4695398,11.192208,30.135136,-1.0,112.56
113.0,70,NoGroup,60,78.0,1.0,50.0,200.0,-0.018916693,-0.21652126,77.692665,-0.118665814,4.41501,71.083145,18.0,112.56
113.0,71,NoGroup,46,47.0,1.0,50.0,200.0,-0.018916693,-0.21652126,47.268196,-0.118665814,4.41501,43.37156,1.0,112.56
113.0,72,NoGroup,43,55.0,0.0,50.0,200.0,-0.002989718,-0.49545118,55.47907,-0.4695398,11.192208,45.786293,12.0,112.56
113.0,73,NoGroup,50,64.0,0.0,50.0,200.0,-0.002989718,-0.49545118,64.45224,-0.4695398,11.192208,51.91066,14.0,112.56
113.0,74,NoGroup,33,44.0,0.0,50.0,200.0,-0.002989718,-0.49545118,44.51186,-0.4695398,11.192208,38.300957,11.0,112.56
113.0,75,NoGroup,52,55.0,1.0,50.0,200.0,-0.018916693,-0.21652126,55.119675,-0.118665814,4.41501,50.522934,3.0,112.56
114.0,1,SignalFirst,39,45.0,0.0,40.0,100.0,0.18763077,-0.8753817,47.232403,-0.21072908,-4.1577578,47.56384,6.0,73.30666
114.0,2,SignalFirst,32,35.0,0.0,40.0,100.0,0.18763077,-0.8753817,34.92273,-0.21072908,-4.1577578,39.30435,3.0,73.30666
114.0,3,SignalFirst,26,21.0,0.0,40.0,100.0,0.18763077,-0.8753817,17.689186,-0.21072908,-4.1577578,27.74107,-5.0,73.30666
114.0,4,SignalFirst,41,35.0,0.0,40.0,100.0,0.18763077,-0.8753817,34.92273,-0.21072908,-4.1577578,39.30435,-6.0,73.30666
114.0,5,SignalFirst,62,68.0,0.0,40.0,100.0,0.18763077,-0.8753817,75.544655,-0.21072908,-4.1577578,66.56065,6.0,73.30666
114.0,6,SignalFirst,59,61.0,0.0,40.0,100.0,0.18763077,-0.8753817,66.92788,-0.21072908,-4.1577578,60.779015,2.0,73.30666
114.0,7,SignalFirst,46,58.0,0.0,40.0,100.0,0.18763077,-0.8753817,63.234978,-0.21072908,-4.1577578,58.30117,12.0,73.30666
114.0,8,SignalFirst,49,51.0,0.0,40.0,100.0,0.18763077,-0.8753817,54.618206,-0.21072908,-4.1577578,52.519527,2.0,73.30666
114.0,9,SignalFirst,43,47.0,0.0,40.0,100.0,0.18763077,-0.8753817,49.694336,-0.21072908,-4.1577578,49.215736,4.0,73.30666
114.0,10,SignalFirst,30,19.0,0.0,40.0,100.0,0.18763077,-0.8753817,15.227252,-0.21072908,-4.1577578,26.089174,-11.0,73.30666
114.0,11,SignalFirst,57,65.0,1.0,60.0,100.0,0.14315408,0.5003351,65.25143,-0.3977237,-0.2331059,63.74402,8.0,73.30666
114.0,12,SignalFirst,67,70.0,0.0,40.0,100.0,0.18763077,-0.8753817,78.006584,-0.21072908,-4.1577578,68.212555,3.0,73.30666
114.0,13,SignalFirst,45,35.0,0.0,40.0,100.0,0.18763077,-0.8753817,34.92273,-0.21072908,-4.1577578,39.30435,-10.0,73.30666
114.0,14,SignalFirst,74,81.0,1.0,60.0,100.0,0.14315408,0.5003351,83.92456,-0.3977237,-0.2331059,75.1912,7.0,73.30666
114.0,15,SignalFirst,39,25.0,1.0,60.0,100.0,0.14315408,0.5003351,18.56859,-0.3977237,-0.2331059,35.12606,-14.0,73.30666
114.0,16,SignalFirst,47,29.0,0.0,40.0,100.0,0.18763077,-0.8753817,27.536926,-0.21072908,-4.1577578,34.34866,-18.0,73.30666
114.0,17,SignalFirst,50,33.0,1.0,60.0,100.0,0.14315408,0.5003351,27.905157,-0.3977237,-0.2331059,40.84965,-17.0,73.30666
114.0,18,SignalFirst,33,30.0,0.0,40.0,100.0,0.18763077,-0.8753817,28.767893,-0.21072908,-4.1577578,35.174606,-3.0,73.30666
114.0,19,SignalFirst,55,59.0,1.0,60.0,100.0,0.14315408,0.5003351,58.249,-0.3977237,-0.2331059,59.45133,4.0,73.30666
114.0,20,SignalFirst,65,65.0,1.0,60.0,100.0,0.14315408,0.5003351,65.25143,-0.3977237,-0.2331059,63.74402,0.0,73.30666
114.0,21,SignalFirst,65,70.0,1.0,60.0,100.0,0.14315408,0.5003351,71.086784,-0.3977237,-0.2331059,67.321266,5.0,73.30666
114.0,22,SignalFirst,33,31.0,0.0,40.0,100.0,0.18763077,-0.8753817,29.99886,-0.21072908,-4.1577578,36.000557,-2.0,73.30666
114.0,23,SignalFirst,71,73.0,1.0,60.0,100.0,0.14315408,0.5003351,74.588,-0.3977237,-0.2331059,69.46761,2.0,73.30666
114.0,24,SignalFirst,65,70.0,1.0,60.0,100.0,0.14315408,0.5003351,71.086784,-0.3977237,-0.2331059,67.321266,5.0,73.30666
114.0,25,SignalFirst,35,25.0,0.0,40.0,100.0,0.18763077,-0.8753817,22.613056,-0.21072908,-4.1577578,31.044865,-10.0,73.30666
114.0,26,SignalFirst,45,32.0,0.0,40.0,100.0,0.18763077,-0.8753817,31.229828,-0.21072908,-4.1577578,36.826504,-13.0,73.30666
114.0,27,SignalFirst,29,21.0,0.0,40.0,100.0,0.18763077,-0.8753817,17.689186,-0.21072908,-4.1577578,27.74107,-8.0,73.30666
114.0,28,SignalFirst,32,21.0,0.0,40.0,100.0,0.18763077,-0.8753817,17.689186,-0.21072908,-4.1577578,27.74107,-11.0,73.30666
114.0,29,SignalFirst,70,80.0,1.0,60.0,100.0,0.14315408,0.5003351,82.75749,-0.3977237,-0.2331059,74.47575,10.0,73.30666
114.0,30,SignalFirst,24,17.0,0.0,40.0,100.0,0.18763077,-0.8753817,12.765317,-0.21072908,-4.1577578,24.437277,-7.0,73.30666
114.0,31,SignalFirst,75,87.0,1.0,60.0,100.0,0.14315408,0.5003351,90.92699,-0.3977237,-0.2331059,79.483894,12.0,73.30666
114.0,32,SignalFirst,46,30.0,0.0,40.0,100.0,0.18763077,-0.8753817,28.767893,-0.21072908,-4.1577578,35.174606,-16.0,73.30666
114.0,33,SignalFirst,26,19.0,0.0,40.0,100.0,0.18763077,-0.8753817,15.227252,-0.21072908,-4.1577578,26.089174,-7.0,73.30666
114.0,34,SignalFirst,47,45.0,1.0,60.0,100.0,0.14315408,0.5003351,41.910007,-0.3977237,-0.2331059,49.43504,-2.0,73.30666
114.0,35,SignalFirst,64,82.0,1.0,60.0,100.0,0.14315408,0.5003351,85.09164,-0.3977237,-0.2331059,75.906654,18.0,73.30666
114.0,36,SignalFirst,60,61.0,1.0,60.0,100.0,0.14315408,0.5003351,60.583145,-0.3977237,-0.2331059,60.882225,1.0,73.30666
114.0,37,SignalFirst,52,50.0,0.0,40.0,100.0,0.18763077,-0.8753817,53.38724,-0.21072908,-4.1577578,51.69358,-2.0,73.30666
114.0,38,SignalFirst,65,72.0,1.0,60.0,100.0,0.14315408,0.5003351,73.42093,-0.3977237,-0.2331059,68.75217,7.0,73.30666
114.0,39,SignalFirst,72,80.0,1.0,60.0,100.0,0.14315408,0.5003351,82.75749,-0.3977237,-0.2331059,74.47575,8.0,73.30666
114.0,40,SignalFirst,26,19.0,0.0,40.0,100.0,0.18763077,-0.8753817,15.227252,-0.21072908,-4.1577578,26.089174,-7.0,73.30666
114.0,41,SignalFirst,66,68.0,1.0,60.0,100.0,0.14315408,0.5003351,68.75264,-0.3977237,-0.2331059,65.890366,2.0,73.30666
114.0,42,SignalFirst,50,51.0,1.0,60.0,100.0,0.14315408,0.5003351,48.912434,-0.3977237,-0.2331059,53.727734,1.0,73.30666
114.0,43,SignalFirst,34,25.0,0.0,40.0,100.0,0.18763077,-0.8753817,22.613056,-0.21072908,-4.1577578,31.044865,-9.0,73.30666
114.0,44,SignalFirst,65,78.0,1.0,60.0,100.0,0.14315408,0.5003351,80.42335,-0.3977237,-0.2331059,73.04486,13.0,73.30666
114.0,45,SignalFirst,61,65.0,1.0,60.0,100.0,0.14315408,0.5003351,65.25143,-0.3977237,-0.2331059,63.74402,4.0,73.30666
114.0,46,SignalFirst,45,30.0,1.0,60.0,100.0,0.14315408,0.5003351,24.403944,-0.3977237,-0.2331059,38.703304,-15.0,73.30666
114.0,47,SignalFirst,50,29.0,0.0,40.0,100.0,0.18763077,-0.8753817,27.536926,-0.21072908,-4.1577578,34.34866,-21.0,73.30666
114.0,48,SignalFirst,48,30.0,1.0,60.0,100.0,0.14315408,0.5003351,24.403944,-0.3977237,-0.2331059,38.703304,-18.0,73.30666
114.0,49,SignalFirst,80,81.0,1.0,60.0,100.0,0.14315408,0.5003351,83.92456,-0.3977237,-0.2331059,75.1912,1.0,73.30666
114.0,50,SignalFirst,79,81.0,1.0,60.0,100.0,0.14315408,0.5003351,83.92456,-0.3977237,-0.2331059,75.1912,2.0,73.30666
114.0,51,SignalFirst,32,26.0,0.0,40.0,100.0,0.18763077,-0.8753817,23.844023,-0.21072908,-4.1577578,31.870813,-6.0,73.30666
114.0,52,SignalFirst,83,85.0,1.0,60.0,100.0,0.14315408,0.5003351,88.59285,-0.3977237,-0.2331059,78.053,2.0,73.30666
114.0,53,SignalFirst,27,21.0,0.0,40.0,100.0,0.18763077,-0.8753817,17.689186,-0.21072908,-4.1577578,27.74107,-6.0,73.30666
114.0,54,SignalFirst,44,41.0,0.0,40.0,100.0,0.18763077,-0.8753817,42.308533,-0.21072908,-4.1577578,44.260044,-3.0,73.30666
114.0,55,SignalFirst,58,56.0,1.0,60.0,100.0,0.14315408,0.5003351,54.74779,-0.3977237,-0.2331059,57.30498,-2.0,73.30666
114.0,56,SignalFirst,53,51.0,1.0,60.0,100.0,0.14315408,0.5003351,48.912434,-0.3977237,-0.2331059,53.727734,-2.0,73.30666
114.0,57,SignalFirst,36,31.0,0.0,40.0,100.0,0.18763077,-0.8753817,29.99886,-0.21072908,-4.1577578,36.000557,-5.0,73.30666
114.0,58,SignalFirst,41,59.0,0.0,40.0,100.0,0.18763077,-0.8753817,64.46594,-0.21072908,-4.1577578,59.127117,18.0,73.30666
114.0,59,SignalFirst,52,51.0,0.0,40.0,100.0,0.18763077,-0.8753817,54.618206,-0.21072908,-4.1577578,52.519527,-1.0,73.30666
114.0,60,SignalFirst,63,66.0,1.0,60.0,100.0,0.14315408,0.5003351,66.4185,-0.3977237,-0.2331059,64.45947,3.0,73.30666
114.0,61,SignalFirst,88,89.0,1.0,60.0,100.0,0.14315408,0.5003351,93.26113,-0.3977237,-0.2331059,80.914795,1.0,73.30666
114.0,62,SignalFirst,54,52.0,1.0,60.0,100.0,0.14315408,0.5003351,50.079506,-0.3977237,-0.2331059,54.443184,-2.0,73.30666
114.0,63,SignalFirst,67,67.0,1.0,60.0,100.0,0.14315408,0.5003351,67.58557,-0.3977237,-0.2331059,65.17492,0.0,73.30666
114.0,64,SignalFirst,38,30.0,0.0,40.0,100.0,0.18763077,-0.8753817,28.767893,-0.21072908,-4.1577578,35.174606,-8.0,73.30666
114.0,65,SignalFirst,30,19.0,0.0,40.0,100.0,0.18763077,-0.8753817,15.227252,-0.21072908,-4.1577578,26.089174,-11.0,73.30666
114.0,66,SignalFirst,35,26.0,0.0,40.0,100.0,0.18763077,-0.8753817,23.844023,-0.21072908,-4.1577578,31.870813,-9.0,73.30666
114.0,67,SignalFirst,63,63.0,1.0,60.0,100.0,0.14315408,0.5003351,62.917286,-0.3977237,-0.2331059,62.31312,0.0,73.30666
114.0,68,SignalFirst,62,68.0,1.0,60.0,100.0,0.14315408,0.5003351,68.75264,-0.3977237,-0.2331059,65.890366,6.0,73.30666
114.0,69,SignalFirst,46,31.0,1.0,60.0,100.0,0.14315408,0.5003351,25.571014,-0.3977237,-0.2331059,39.418755,-15.0,73.30666
114.0,70,SignalFirst,45,40.0,0.0,40.0,100.0,0.18763077,-0.8753817,41.077568,-0.21072908,-4.1577578,43.434093,-5.0,73.30666
114.0,71,SignalFirst,31,27.0,0.0,40.0,100.0,0.18763077,-0.8753817,25.074991,-0.21072908,-4.1577578,32.696762,-4.0,73.30666
114.0,72,SignalFirst,26,22.0,0.0,40.0,100.0,0.18763077,-0.8753817,18.920155,-0.21072908,-4.1577578,28.567019,-4.0,73.30666
114.0,73,SignalFirst,81,80.0,1.0,60.0,100.0,0.14315408,0.5003351,82.75749,-0.3977237,-0.2331059,74.47575,-1.0,73.30666
114.0,74,SignalFirst,51,58.0,0.0,40.0,100.0,0.18763077,-0.8753817,63.234978,-0.21072908,-4.1577578,58.30117,7.0,73.30666
114.0,75,SignalFirst,34,27.0,0.0,40.0,100.0,0.18763077,-0.8753817,25.074991,-0.21072908,-4.1577578,32.696762,-7.0,73.30666
115.0,1,SignalFirst,47,60.0,1.0,60.0,100.0,0.14315408,0.5003351,59.416073,0.15365075,-0.78911185,60.932373,13.0,34.96
115.0,2,SignalFirst,40,40.0,0.0,40.0,100.0,0.18763077,-0.8753817,41.077568,0.17590089,-3.261969,43.958225,0.0,34.96
115.0,3,SignalFirst,61,60.0,1.0,60.0,100.0,0.14315408,0.5003351,59.416073,0.15365075,-0.78911185,60.932373,-1.0,34.96
115.0,4,SignalFirst,54,45.0,0.0,40.0,100.0,0.18763077,-0.8753817,47.232403,0.17590089,-3.261969,50.025455,-9.0,34.96
115.0,5,SignalFirst,72,70.0,1.0,60.0,100.0,0.14315408,0.5003351,71.086784,0.15365075,-0.78911185,72.747826,-2.0,34.96
115.0,6,SignalFirst,55,60.0,1.0,60.0,100.0,0.14315408,0.5003351,59.416073,0.15365075,-0.78911185,60.932373,5.0,34.96
